Kompakt_Kule
t	x	y	θ_{r}	v
1.13	0.26159226561036963	0.45312149576846944	1.0472266034073048	0.7448967627104927
1.14	0.2683566802875552	0.4496578862734568	1.032731689801001	0.8122647554428563
1.1500000000000004	0.2760038796146832	0.4456238298006804	1.0162592886639132	0.8539688136821747
1.16	0.28329253884366046	0.4413738520455751	1.0001770528498797	0.8352682000277164
1.1700000000000004	0.2902738644356111	0.4369383983432625	0.9844090667034864	0.8302459539137017
1.18	0.29721740643465266	0.43232833380893637	0.9685220535555041	0.8621301500418432
1.1900000000000004	0.3047133254040285	0.4275145283746127	0.9515608336806293	0.9265862081052058
1.2	0.3127296463465047	0.4221895363783995	0.9332526423807564	0.9549339087383754
1.2100000000000004	0.32054728180469194	0.4168353274342226	0.9152443187329466	0.9524232674110066
1.22	0.32821762955041656	0.41110051440179185	0.8970392152507638	1.022834915467227
1.2300000000000004	0.3369113831805016	0.4045596322652407	0.8763814673737788	1.0928389194321917
1.24	0.34565227472945903	0.39791901566260524	0.8555742371793152	1.0931814832821318
1.2500000000000004	0.3541346376365956	0.3910919744103273	0.8349496467961516	1.116283998027069
1.26	0.362577443539454	0.383359666554431	0.8132515147180619	1.2147061644116026
1.27	0.3720944941543942	0.3747320239151736	0.7889297985650163	1.252286284727384
1.28	0.3808479776802086	0.36622852655214144	0.7658317798418867	1.2667538868695192
1.29	0.3899153752914648	0.35672418230497455	0.7409733070505016	1.3273554737803608
1.3	0.39945504517642083	0.34729374214087116	0.7156602322108613	1.3435387059488064
1.31	0.40817927487456906	0.33701457871252943	0.6901886640751863	1.4445854614248812
1.32	0.4182744663173541	0.32537205766945687	0.6611138821124667	1.5527140295404809
1.33	0.4278207877293878	0.31296090298954016	0.6315708173440424	1.6077502413040008
1.34	0.43741756825874567	0.2995363075656429	0.600440339816642	1.703372801330047
1.35	0.4474581741693481	0.285122716735187	0.5673280502683252	1.751482503689439
1.36	0.457079054957262	0.27054488943723537	0.5344420000411363	1.7729282633308028
1.37	0.4669588726020568	0.25550798034595973	0.5006713212082208	1.856341372834423
1.38	0.4762023814206078	0.2387219464247642	0.4646899086736072	
