mass_A
t	x	y	v	θ_{r}
1.2999999999999998	0.29862623507333463	0.44652495076734655	1.0706349789525467	0.9813331894965428
1.31	0.30818385713808916	0.44053946018338697	1.1468641031350963	0.9603656151642527
1.3200000000000003	0.31767965646229257	0.4337544362202043	1.096127865617181	0.9386578384795922
1.3299999999999998	0.32567650061349274	0.4273256059630848	0.5063091908494806	0.9195788323451736
1.34	0.32553617885213415	0.4273658014182001	0.5876521586733692	0.9198319255583256
1.3499999999999999	0.3350521744647674	0.4202382394795513	1.23397136339967	0.8977093860175461
1.3599999999999999	0.34487335440727207	0.4120312726733726	1.2776314401769926	0.8738934774730764
1.37	0.3545276056330581	0.403696038308586	1.2737394124992887	0.8501543692554394
1.3799999999999997	0.3637653706075433	0.3949416102931414	1.4144757594741144	0.8264663376328041
1.3899999999999997	0.37535166616400817	0.38454779628329194	0.7758151173997053	0.7974993447772074
1.3999999999999995	0.3751571819940036	0.38440679791276766	0.7634509566117343	0.7975750951483335
1.4099999999999997	0.38620332539655333	0.373806081468549	1.5683509698399798	0.7690876487665332
1.4199999999999997	0.3967497184637029	0.3616548249292233	1.5754425637929306	0.7391565158223388
1.4299999999999995	0.4064683923137855	0.34967861223606916	1.6212138158062217	0.7104347463940399
1.4399999999999997	0.41722617209907586	0.3365142493363136	1.744877233942408	0.6787228006248383
1.4499999999999997	0.42811861042977906	0.32230879893487663	0.8967101486608107	0.6453221722886178
1.46	0.42794847956147297	0.3221383055771599	0.8635767691899187	0.6452589174876212
1.4700000000000002	0.43816859988511936	0.3082623172949298	1.8216761696409136	0.6130874434893296
1.4799999999999998	0.44816266719286013	0.29182678556878544	2.0607684205892784	0.577192108125811
1.49	0.4606110768959941	0.2736929403995397	2.090643216299482	0.5361404116608095
1.4999999999999998	0.4698026958891288	0.2560493516031097	2.1091142196624135	0.4990076308436324
1.5099999999999998	0.48081584003265254	0.23666440190253213	1.1218928599835476	0.4573996216166162
1.52	0.48078475194102976	0.23648275045253314	1.055444170420955	0.4571210656175584
1.5299999999999998	0.49018250700205135	0.21774746481867513		0.4180344915310904
